symbol,num_articles_query,num_articles_global,num_articles_expected,score
SH3GL1,2,568,0.22238931529493045,8.993237815169405
NAIP,4,1141,0.44673628301323176,8.953828359362351
TBR1,4,1141,0.44673628301323176,8.953828359362351
PRSS27,3,858,0.3359331558504407,8.93034804023815
ITGB4,9,2576,1.0085825285206704,8.92341454020691
MYT1L,2,573,0.2243469677183013,8.914762790604227
CDK5RAP2,4,1146,0.4486939354366026,8.914762790604227
EIF3H,2,573,0.2243469677183013,8.914762790604227
ELF4,14,4020,1.5739525483901766,8.894804366446158
BIRC7,4,1149,0.4498685268906251,8.891486647547818
AAGAB,3,862,0.3374992777891374,8.888907910121034
BMP1,64,18391,7.200637143642721,8.888102361400636
YWHAE,5,1438,0.5630208369614611,8.880665992726396
MIR18B,3,863,0.33789080827381157,8.878607900955194
FEZF1,4,1151,0.45065158785997345,8.876036627308814
CCND1,169,48643,19.04521736600581,8.873618859381015
SPRED1,3,867,0.3394569302125082,8.83764546542599
BLZF1,2,578,0.22630462014167216,8.83764546542599
PTPN11,33,9537,3.734026232337591,8.837645465425988
RSPO2,2,579,0.22669615062634635,8.822381829043561
TNS1,2,579,0.22669615062634635,8.822381829043561
LGR5,41,11873,4.64864144453646,8.819781110067593
DSP,5,1449,0.5673276722928772,8.813248928599416
NUSAP1,3,871,0.34102305215120493,8.797059263518177
PKHD1,4,1162,0.4549584231913894,8.792012184193153
PDHA1,3,872,0.3414145826358791,8.786970892803135
RNF4,3,874,0.3421976436052275,8.766863407922576
PRDM14,2,583,0.22826227256504303,8.761850907403469
USP6,3,875,0.34258917408990164,8.75684413545638
MIR144,10,2918,1.1424859542792376,8.752842835874267
MIR495,4,1168,0.4573076060994344,8.746847738041476
ERBB3,45,13150,5.148625873465378,8.740196142803422
HOXB3,2,585,0.22904533353439135,8.731895861566192
RAB40B,2,585,0.22904533353439135,8.731895861566192
PATZ1,4,1171,0.4584821975534569,8.724439076031121
FOXQ1,3,879,0.34415529602859835,8.716995015386043
DGKA,2,586,0.22943686401906555,8.716995015386043
RALGDS,6,1759,0.6887021225418708,8.71203936159674
ASCL2,3,880,0.3445468265132725,8.707089339232196
MIR345,2,587,0.2298283945037397,8.702144938698845
FOSB,14,4117,1.6119310054035716,8.68523525701082
SRC,140,41219,16.138495047784748,8.674910491063237
FOXA2,15,4418,1.7297816812904976,8.671614552426814
TLE1,3,884,0.3461129484519692,8.667690744937028
INCENP,3,884,0.3461129484519692,8.667690744937028
FOSL2,6,1773,0.6941835493273092,8.643247172616281
MIR485,3,888,0.34767907039066587,8.628647092932807
LTBP3,2,593,0.23217757741178474,8.614096254664792
SMYD3,3,892,0.3492451923293626,8.589953608211136
CCND3,13,3873,1.5163975671430732,8.572949654945893
CTNNBIP1,4,1192,0.46670433773161457,8.570736709758762
ACTR3,3,894,0.3500282532987109,8.570736709758762
CXCR6,16,4769,1.8672088814111325,8.568939532843316
ILF2,2,597,0.23374369935048145,8.556380366861344
ENPP2,8,2390,0.9357578583712741,8.54922021592673
WIPI2,2,599,0.23452676031982983,8.527811484167314
E2F8,2,599,0.23452676031982983,8.527811484167314
IMP3,3,900,0.352377436206756,8.513598465027036
HK2,25,7502,2.9372616960256477,8.511328777353077
PSMD5,40,12006,4.700714998998125,8.509343793130471
TP63,44,13219,5.175641476907896,8.501361656581958
HAGLR,2,601,0.23530982128917816,8.499432743787391
LIN28B,8,2404,0.9412392851567126,8.499432743787391
DAND5,2,602,0.23570135177385232,8.485314084744555
TMEM43,4,1204,0.47140270354770464,8.485314084744555
KREMEN1,2,602,0.23570135177385232,8.485314084744555
MIR448,2,602,0.23570135177385232,8.485314084744555
CASP14,2,602,0.23570135177385232,8.485314084744555
TJP1,32,9634,3.772004689350985,8.483552549746685
FOXJ1,3,908,0.35550968008414935,8.438588786921072
MIR198,3,908,0.35550968008414935,8.438588786921072
ASH1L,3,908,0.35550968008414935,8.438588786921072
OTX2,7,2119,0.8296530970245732,8.437261338629908
IGFBP4,5,1515,0.5931686842813725,8.42930541091786
DKK2,3,909,0.3559012105688235,8.429305410917857
PTS,3,909,0.3559012105688235,8.429305410917857
MEF2A,13,3946,1.5449792925242878,8.414352258896463
ANXA11,2,608,0.23805053468189738,8.40157743259247
SOS2,2,609,0.23844206516657154,8.387781738942893
FHL2,4,1218,0.4768841303331431,8.387781738942893
NCOA3,7,2132,0.8347429933253374,8.38581462315046
FOXF2,2,610,0.2388335956512457,8.374031277075774
SHCBP1,2,612,0.2396166566205941,8.346665161791211
RNF31,2,612,0.2396166566205941,8.346665161791211
NKX6-1,4,1226,0.4800163742105365,8.33304906854196
STK19,2,613,0.24000818710526825,8.33304906854196
DNAJB1,4,1228,0.48079943517988477,8.319477327387984
PRKAA1,49,15059,5.896057568708375,8.310637986313662
DANCR,4,1230,0.4815824961492331,8.305949721977598
TAGLN,8,2462,0.9639480532678145,8.299202402950808
LPP,2,616,0.2411827785592907,8.292466037363997
WNK1,4,1233,0.4827570876032557,8.28574059856646
CHL1,3,925,0.3621656983236103,8.283501209215496
ASIP,2,617,0.24157430904396493,8.279026059993877
RALBP1,2,618,0.2419658395286391,8.265629577696151
LMO1,2,618,0.2419658395286391,8.265629577696151
MIR424,10,3091,1.2102207281278696,8.262955482070886
PSAT1,5,1547,0.605697659790946,8.254943566606695
PTK6,3,930,0.36412335074698116,8.238966256477777
MIR374A,3,931,0.3645148812316553,8.230116668662012
PKP2,4,1242,0.4862808619653233,8.225699000026122
MYL2,7,2178,0.8527533956203495,8.208703754158298
FZD2,3,935,0.366081003170352,8.194907613395008
GAPDH,353,110288,43.18111409374523,8.174870134977178
SPTBN1,2,625,0.24470655292135832,8.173054526425954
STEAP3,2,625,0.24470655292135832,8.173054526425954
PTMS,6,1876,0.734511189248749,8.168697887552595
POU5F1,85,26585,10.408837935062897,8.166137327748332
DLG4,17,5317,2.0817675870125796,8.166137327748332
AFAP1,4,1252,0.49019616681206496,8.159998528779907
MIR15B,11,3444,1.348430989217853,8.157629191227995
NCK1,5,1566,0.6131367389997553,8.154787801750036
MCM4,4,1253,0.4905876972967391,8.153486159642812
RAF1,50,15669,6.134891164359622,8.150103834029329
CNTNAP1,4,1255,0.49137075826608745,8.140492556201151
CALD1,5,1569,0.614311330453778,8.139195473257205
EFNA3,2,628,0.2458811443753808,8.134011272318824
MED10,2,628,0.2458811443753808,8.134011272318824
WNT7B,4,1256,0.4917622887507616,8.134011272318824
COL3A1,12,3770,1.4760699272216333,8.12969614697542
TBX3,6,1886,0.7384264940954909,8.125385597586778
HES5,4,1258,0.49254534972010994,8.121079616877937
RPL29,2,629,0.24627267486005497,8.121079616877937
SUCLA2,3,944,0.3696047775324196,8.116778197589335
NCOA6,7,2208,0.8644993101605746,8.097172453150714
GOT1,4,1263,0.49450300214348086,8.088929657982932
CDC25A,12,3789,1.4835090064304426,8.088929657982932
PRKD1,11,3474,1.360176903758078,8.087183343289931
CD109,2,633,0.24783879679875168,8.06976157822468
USP28,2,634,0.2482303272834259,8.057033247659655
FYB1,3,952,0.37273702140981296,8.048569977441526
NOTCH3,17,5396,2.112698495301839,8.04658120304631
INSM1,5,1592,0.6233165316012839,8.021606593932509
MYBL1,2,637,0.24940491873744836,8.019088036132217
ABL1,85,27090,10.606560829823355,8.01390774670319
ELK1,13,4146,1.6232853894591224,8.008450075640484
PEBP1,6,1914,0.7493893476663677,8.006518932627307
MIR370,4,1276,0.49959289844424515,8.006518932627307
OGT,9,2873,1.1248670824688998,8.000945303018796
SCARA5,2,640,0.2505795101914709,7.981498560962847
CHRD,2,640,0.2505795101914709,7.981498560962847
MYBL2,6,1920,0.7517385305744128,7.981498560962846
MIR638,3,960,0.3758692652872064,7.981498560962846
MYT1,3,964,0.3774353872259031,7.948380309672544
SMAD4,50,16137,6.3181274311871345,7.913737186305109
SPOP,5,1614,0.6319302022641157,7.9122662314377665
DAG1,5,1615,0.6323217327487899,7.907366995381148
MS4A4A,2,647,0.25332022358419015,7.895145408062166
PAG1,2,647,0.25332022358419015,7.895145408062166
ITGB2,21,6807,2.6651480091770976,7.879487340924097
NCOR1,11,3567,1.396589238832776,7.87633163290979
ELF5,2,650,0.25449481503821264,7.858706275409572
KRAS,204,66318,25.965518682621823,7.856573269092172
ALDOA,5,1626,0.6366285680802057,7.853873122718669
LAMA3,3,977,0.3825252835266673,7.842618852123166
SEMA5A,2,652,0.25527787600756097,7.8345998144420586
DYRK1A,7,2282,0.8934725660264635,7.834599814442058
SHH,41,13382,5.239460945909787,7.825232485415674
LAMC1,3,980,0.3836998749806898,7.818610835228911
E2F1,41,13403,5.247683086087944,7.812971806299527
ARID3A,2,654,0.2560609369769093,7.810640793602787
GSK3A,51,16688,6.533860728242604,7.805492360673158
PTPN13,3,982,0.3844829359500382,7.8026869842406645
FAT1,75,24589,9.627343087653246,7.790311336903019
NUBP2,3,984,0.3852659969193865,7.786827864353997
MIR33A,7,2301,0.9009116452352728,7.7699073344444916
NOTCH2,17,5601,2.1929622446600447,7.752071446462754
MIR134,6,1977,0.7740557682008405,7.751379482573934
COL11A2,48,15837,6.200668285784883,7.741101085836289
PIK3R5,2,660,0.2584101198849544,7.7396349682063965
UCHL5,2,663,0.25958471133897687,7.704613995499581
MYH1,2,663,0.25958471133897687,7.704613995499581
MKI67,16,5306,2.0774607516811634,7.701709881667881
TUBA1B,39,12945,5.068362124107173,7.6947935141611685
CUL1,8,2657,1.0402964977792786,7.690115286437669
DOCK2,2,665,0.26036777230832525,7.6814422240845435
BNIP3,12,3996,1.5645558167579965,7.669908527051384
MAPK9,17,5662,2.216845604225169,7.668553898205207
ID1,14,4665,1.8264897110050184,7.664976109992187
INPPL1,3,1000,0.3915304846741733,7.6622386185243325
EFNB2,7,2334,0.9138321512295204,7.660050032800676
ASCL1,9,3001,1.1749829845071942,7.659685390060978
MACF1,2,667,0.2611508332776736,7.658409413817425
GDF9,3,1002,0.3923135456435216,7.646944729066201
ARL13B,2,668,0.2615423637623478,7.646944729066199
ARAF,5,1671,0.6542474398905436,7.642368460526963
ACTN2,3,1005,0.39348813709754416,7.624118028382421
GADD45G,2,670,0.2623254247316961,7.62411802838242
CDC25C,18,6031,2.361320353069939,7.6228538735111915
PTGDR,38,12738,4.987315313779619,7.619329761446712
ACAT2,2,672,0.26310848570104445,7.601427200916997
ZFP36L1,2,673,0.2635000161857186,7.590132361093941
TGFB2,31,10444,4.089144381937066,7.581048039520436
ID3,8,2698,1.0563492476509195,7.573252896984762
EMX1,2,675,0.26428307715506694,7.567643080024033
B4GALT1,5,1690,0.6616865190993528,7.556448341739974
GSK3B,60,20292,7.944936595008325,7.55197971468986
SGK1,11,3721,1.4568849334725988,7.5503560694945495
CNN1,3,1015,0.39740344194428584,7.549003565048604
TFCP2,2,677,0.2650661381244153,7.545286675060889
NOS1AP,2,678,0.2654576686090895,7.534157933652245
ARHGDIA,4,1356,0.530915337218179,7.534157933652245
KITLG,57,19324,7.5659350858437255,7.53376804760724
RAP1B,3,1018,0.3985780333983084,7.526756992656516
MIR7-3HG,21,7127,2.790437764272833,7.525700902156634
S100A7,4,1360,0.5324814591568756,7.511998645612092
FGF20,2,681,0.266632260063112,7.500967810596507
IHH,4,1363,0.5336560506108983,7.495464532672371
MIR25,9,3067,1.2008239964956895,7.494853555778611
PRRX1,3,1023,0.40053568582167925,7.489969324070707
RBMX,2,682,0.2670237905477862,7.489969324070707
TSC1,35,11943,4.676048578463652,7.484952179752481
EPHB2,43,14685,5.749625167440235,7.4787483962443835
EFNB1,3,1025,0.40131874679102764,7.475354749779837
ETV5,3,1025,0.40131874679102764,7.475354749779837
YY1,17,5809,2.2744005854722724,7.474496844833515
CDH5,28,9569,3.746555207847164,7.4735319371122495
IRS2,10,3418,1.3382511966163242,7.47243867615012
ARHGAP1,4,1369,0.5360052335189431,7.462613701995942
GDF3,2,685,0.26819838200180873,7.457166538709812
MOAP1,3,1028,0.4024933382450501,7.4535395121832035
CUL5,3,1028,0.4024933382450501,7.4535395121832035
TGFBR2,24,8235,3.224253541291817,7.443583357400687
MIR455,2,688,0.2693729734558312,7.424649824151485
RYK,2,688,0.2693729734558312,7.424649824151485
BAG3,5,1722,0.6742154946089265,7.416026537479996
MED1,6,2068,0.8096850423061904,7.410288799346549
MEIS2,2,692,0.27093909539452793,7.381732773144829
MTHFD2,2,694,0.27172215636387625,7.360459768034902
BMP4,34,11805,4.6220173715786155,7.356095242971264
GOPC,2,695,0.2721136868485504,7.349869178440607
MIR302B,2,695,0.2721136868485504,7.349869178440607
JUND,19,6603,2.585275790303566,7.349312623149192
STYK1,3,1043,0.40836629551516274,7.346345751221795
MSLN,8,2783,1.0896293388482243,7.341946214899348
SLC39A4,2,696,0.2725052173332246,7.3393090215750325
HOXD10,3,1044,0.4087578259998369,7.339309021575032
FGFR4,10,3481,1.3629176171507973,7.33720063058923
IGF2BP3,5,1741,0.6816545738177358,7.3350934506263945
GTF2I,3,1048,0.4103239479385336,7.311296391721692
MCF2,3,1048,0.4103239479385336,7.311296391721692
VIRMA,2,699,0.2736798087872471,7.307809841224924
PPP1R15A,5,1750,0.6851783481798033,7.297370112880317
ETV1,5,1750,0.6851783481798033,7.297370112880317
IRX3,2,701,0.27446286975659545,7.286960169780631
PKD2,10,3508,1.3734889402369999,7.280728447856645
KLF6,6,2105,0.8241716702391347,7.280036692184639
USP15,2,702,0.2748544002412696,7.276579884638494
MIR15A,13,4575,1.7912519673843428,7.25749377346567
WNT6,2,704,0.275637461210618,7.255907782693497
PRC1,9,3173,1.242326227871152,7.244473953852189
MEIS1,6,2116,0.8284785055705506,7.242191510892565
KIF2C,4,1411,0.5524495138752584,7.240480622276715
CBX7,3,1062,0.415805374723972,7.2149139534127436
ZFAS1,3,1063,0.4161969052086462,7.208126640192223
CRTC1,8,2838,1.1111635155053037,7.199660435540835
GGCT,9,3197,1.251722959503332,7.190089413691899
TGFBR1,22,7815,3.0598107377286645,7.189987187354887
SMO,14,4976,1.9482556917386864,7.185915103117675
MAP2K7,133,47279,18.511169784910237,7.1848511760946465
MYOCD,3,1067,0.4177630271473429,7.181104609676038
PLD2,3,1068,0.4181545576320171,7.174380728955367
GLI2,45,16028,6.275450608357649,7.17079980520745
PAX8,12,4275,1.6737928219820908,7.169346075812241
CUL3,10,3565,1.3958061778634279,7.164318483893719
PES1,2,717,0.2807273575113822,7.1243501799389435
PCK1,4,1435,0.5618462455074387,7.119385475980797
NUBP1,4,1437,0.562629306476787,7.109476797517359
RNF43,4,1437,0.562629306476787,7.109476797517359
MFF,3,1079,0.42246139296343294,7.101240610309855
ANGPTL4,8,2881,1.1279993263462933,7.092202817099926
ECT2,3,1081,0.4232444539327813,7.088102329809744
MAP2K5,3,1082,0.4236359844174555,7.081551403442083
MIR216A,3,1083,0.42402751490212964,7.075012574814712
MIR543,2,722,0.2826850099347531,7.075012574814712
TWIST1,48,17374,6.802450640729087,7.056280528167913
SSX1,2,724,0.2834680709041015,7.0554683411826264
TBK1,21,7610,2.979546988370459,7.048051291678099
SMARCA1,2,725,0.28385960138877564,7.04573666071203
CDT1,6,2176,0.851970334651001,7.042498730261336
HMGCS2,2,726,0.2842511318734498,7.0360317892785424
HOXB13,4,1453,0.5688937942315737,7.031189372355434
TGFA,198,71959,28.174142146668835,7.0277206301172335
CBX2,2,727,0.28464266235812397,7.026353616253401
MAP3K20,5,1822,0.7133685430763437,7.008999833995914
AHNAK,2,729,0.28542572332747235,7.007076925948177
KPNA1,2,729,0.28542572332747235,7.007076925948177
RSPO3,2,730,0.2858172538121465,6.99747819043318
ACTR1B,2,731,0.2862087842968207,6.987905716848457
CDKN2C,5,1830,0.7165007869537371,6.978359397563145
LAMB3,3,1098,0.4299004721722423,6.978359397563144
RARG,4,1468,0.5747667515016864,6.959344794300029
INHBE,11,4045,1.583740810507031,6.945580947982502
TRIP10,3,1105,0.43264118556496145,6.934152595949623
RETNLB,2,739,0.28934102817421403,6.912258564298001
RPL13,2,739,0.28934102817421403,6.912258564298001
PDS5B,3,1110,0.4345988379883324,6.902917674346245
DDIT4,6,2220,0.8691976759766648,6.902917674346245
RAB3A,2,741,0.2901240891435624,6.893601995973309
TRAF2,14,5187,2.030868624004937,6.893601995973309
FBLN5,3,1113,0.43577342944235486,6.884311427245582
PLEKHG5,5,1856,0.7266805795552657,6.880602207726592
MIR382,3,1114,0.43616495992702903,6.878131614474267
TPX2,5,1857,0.7270721100399398,6.876896983058995
NCOA4,5,1858,0.727463640524614,6.873195746792548
HNRNPU,4,1487,0.5822058307104957,6.87042243310857
HOXA5,4,1487,0.5822058307104957,6.87042243310857
ATF3,12,4462,1.7470090226161612,6.868882670124906
CDK2,47,17477,6.842778280650526,6.868555150018952
ITGB6,2,745,0.2916902110822591,6.8565893678070085
SLC38A2,2,745,0.2916902110822591,6.8565893678070085
WNT11,4,1491,0.5837719526491925,6.851990716319546
DLGAP5,2,746,0.2920817415669333,6.847398229244265
BCL2L1,75,27975,10.953065308759998,6.847398229244265
KLF4,37,13801,5.403512218988266,6.8473982292442646
EZH2,57,21277,8.330594122412386,6.84224908360964
HELLS,3,1121,0.4389056733197483,6.83518164007523
KDM5B,5,1870,0.732162006340704,6.829089677829174
MIR151A,3,1122,0.4392972038044224,6.829089677829174
CLDN18,2,748,0.2928648025362816,6.829089677829174
GRB10,3,1123,0.4396887342890966,6.82300856502612
PBX3,2,749,0.2932563330209558,6.819972068112446
EPHB3,2,749,0.2932563330209558,6.819972068112446
CD44,85,31839,12.465939101541004,6.818579756216885
MIR183,7,2627,1.0285505832390531,6.80569348174982
NUMB,9,3383,1.3245476296527283,6.794772644272243
CDK4,51,19186,7.511903878958689,6.789224252836112
PCK2,5,1884,0.7376434331261424,6.778342726932354
TSC2,25,9460,3.703878385017679,6.749681658319533
KDM1A,17,6434,2.5191071383936308,6.748422780795444
HOXC6,2,757,0.2963885768983492,6.74789838707559
CA3,22,8347,3.2681049555753243,6.7317299471880245
EPHB6,2,759,0.2971716378676975,6.730117363657737
PRKCB,6,2281,0.8930810355417893,6.718315316549174
MIR95,4,1521,0.5955178671894176,6.716842970435532
CDC20,10,3805,1.4897734941852294,6.712429801598189
HES1,16,6095,2.386378304089086,6.7047206943609154
MIR18A,10,3814,1.493297268547297,6.6965902976091005
RAB25,2,763,0.2987377598063942,6.694834965945245
TTF1,14,5342,2.091555849129434,6.693581720912308
LPIN1,3,1145,0.4483024049519284,6.6919114572264915
MAPK8,146,55802,21.848184105788217,6.682477559373933
RREB1,4,1534,0.6006077634901819,6.659920572380993
COL5A1,5,1920,0.7517385305744128,6.651248800802372
GAS5,10,3844,1.5050431830875222,6.644327626191756
AKT3,12,4615,1.8069131867713097,6.641160232740483
NES,23,8863,3.470134685667198,6.6279848142487365
MIR141,12,4625,1.8108284916180515,6.626800967372396
RECQL4,3,1158,0.4533923012526927,6.616786371782671
ICAM2,4,1544,0.6045230683369236,6.616786371782671
ALDH1A2,3,1161,0.4545668927067152,6.599688732579098
MIR486-1,4,1549,0.6064807207602944,6.595428120098415
FSCN1,8,3099,1.213352972005263,6.59329987611
OTUB1,2,775,0.30343612562248434,6.59117300518222
CERS2,2,775,0.30343612562248434,6.59117300518222
DUSP6,5,1943,0.7607437317219187,6.5725155417089836
KIF11,6,2334,0.9138321512295204,6.565757170972008
SMARCA2,6,2334,0.9138321512295204,6.565757170972008
SUN1,2,778,0.30461071707650683,6.565757170972007
CKAP5,2,779,0.305002247561181,6.55732872787705
KMT2C,7,2727,1.0677036317064705,6.556126430713889
TCF21,3,1170,0.4580906670687827,6.548921896174644
NANOG,44,17168,6.721795360886207,6.545870208431785
DGKB,2,781,0.3057853085305293,6.540536592850477
PIKFYVE,2,782,0.3061768390152035,6.532172735314862
CASC2,2,782,0.3061768390152035,6.532172735314862
RGPD2,2,782,0.3061768390152035,6.532172735314862
ACTN4,9,3520,1.37818730605309,6.530317004424147
WASL,5,1958,0.7666166889920313,6.522164299050335
MCL1,38,14897,5.8326296301911595,6.51507165881105
MIR150,12,4705,1.8421509303919854,6.5141242240376895
PAX7,7,2745,1.0747511804306058,6.513135437725601
FZD6,2,786,0.3077429609539002,6.498930125974837
CASC19,2,786,0.3077429609539002,6.498930125974837
EPHA7,2,786,0.3077429609539002,6.498930125974837
DIAPH1,2,786,0.3077429609539002,6.498930125974837
AKAP13,3,1179,0.46161444143085034,6.498930125974836
MARK3,3,1179,0.46161444143085034,6.498930125974836
PKM,19,7471,2.925124251000749,6.495450575646379
MAPKAPK3,3,1181,0.46239750240019867,6.487924317124753
PTEN,162,63829,24.990999306267806,6.482333820055366
FGF10,7,2760,1.0806241377007184,6.47773796252057
CTHRC1,2,789,0.30891755240792274,6.474219365039572
MIR196A2,2,789,0.30891755240792274,6.474219365039572
HOXA7,3,1184,0.4635720938542212,6.471485319699605
TGIF1,2,790,0.3093090828925969,6.466024150653445
DUSP4,4,1581,0.6190096962698679,6.4619343188061
DAPK2,4,1582,0.6194012267545421,6.45784965741621
CRTC2,4,1582,0.6194012267545421,6.45784965741621
MTM1,2,791,0.30970061337727106,6.45784965741621
FZD7,4,1582,0.6194012267545421,6.45784965741621
OCLN,19,7522,2.9450923057191316,6.451410695380764
MIR125A,8,3169,1.2407601059324553,6.447660560449632
MIR181A1,3,1191,0.46631280724694035,6.4334497216829
RFWD2,2,794,0.3108752048312936,6.433449721682899
PURA,2,796,0.31165826580064193,6.417285275146008
ACTB,38,15131,5.924247763604916,6.414316469586162
RPLP0,7,2789,1.0919785217562692,6.410382494283534
ARHGAP32,2,797,0.31204979628531615,6.4092334742988974
KLF10,2,797,0.31204979628531615,6.4092334742988974
PRKAA2,30,11977,4.689360614942573,6.397460648346275
FLII,3,1198,0.46905352063965966,6.395858613125486
SIK1,6,2397,0.9384985717639934,6.393190336691141
WNT1,16,6393,2.50305438852199,6.39219030691847
PHKA2,2,800,0.31322438773933864,6.385198848770277
BRD3,3,1200,0.469836581609008,6.385198848770277
GPX4,9,3601,1.4099012753116982,6.383425674971673
SESN1,2,801,0.3136159182240128,6.377227314626993
MIR136,3,1202,0.4706196425783563,6.374574557840543
SLC7A11,9,3620,1.4173403545205074,6.349921507064364
DAXX,7,2822,1.1048990277505168,6.335420544492126
MIR34A,35,14156,5.542505541047597,6.314833560524433
MAML1,2,809,0.31674816210140616,6.314164498165911
MIR195,12,4855,1.900880503093111,6.3128639493506356
MIR205,14,5665,2.2180201956791916,6.311935313877061
DIAPH2,2,811,0.31753122307075454,6.29859319237512
CLDN11,3,1217,0.4764925998484689,6.296005438393042
SLC9A1,6,2438,0.9545513216356345,6.285675650963357
ERRFI1,2,813,0.31831428404010287,6.283098498174935
EFNA5,6,2441,0.9557259130896569,6.27795052726287
SDHAF2,4,1629,0.6378031595342283,6.271527414384558
SEPT7,2,816,0.3194888754941254,6.259998871343409
FSHR,6,2454,0.9608158093904213,6.2446932506310775
KRT27,5,2047,0.8014629021280327,6.238591938222059
CDK5RAP1,3,1229,0.48119096566455893,6.234531015886358
IRF3,25,10258,4.016319711787669,6.224604063921114
LIN9,2,824,0.32262111937151877,6.199222183272115
SKI,9,3710,1.4525780981411829,6.195880284521024
HNRNPK,6,2474,0.9686464190839047,6.194210685953381
WISP1,3,1237,0.48432320954195235,6.194210685953381
KLF2,8,3299,1.2916590689400977,6.193584818449496
DAPK1,8,3300,1.2920505994247717,6.191707974565118
IRF2,4,1650,0.6460252997123859,6.191707974565118
MDM2,59,24339,9.529460466484704,6.191326382800384
VIM,118,48686,19.0620531768468,6.190309034670277
LRIG1,2,827,0.3237957108255413,6.176734073780196
LMNA,29,11997,4.697191224636057,6.1739023627352845
AGAP2,6,2484,0.9725617239306465,6.169274250019591
MYOD1,16,6636,2.598196296297814,6.158118238717567
PIK3CB,10,4155,1.6268091638211901,6.147002501824574
HRAS,33,13714,5.369449066821613,6.145881931148291
MIR1323,2,832,0.3257533632489122,6.139614277663728
ARID1A,16,6660,2.6075930279299944,6.135926821641107
UBC,12,4998,1.9568693624015183,6.1322437923364
RAB8A,4,1668,0.653072848436521,6.12489098203384
MATN3,2,834,0.3265364242182605,6.12489098203384
SDHB,20,8345,3.2673218946059763,6.121221185160241
NET1,2,835,0.3269279547029347,6.117555783252961
EGF,120,50105,19.61763493459945,6.116945309669162
BACH2,3,1253,0.4905876972967391,6.115114619732109
ZIC1,3,1254,0.4909792277814133,6.110238132794524
RBMS3,7,2932,1.1479673810646762,6.097734234842011
ASH2L,2,838,0.3281025461569572,6.09565522555635
RCOR1,4,1677,0.6565966227985885,6.092020368534553
GPLD1,6,2523,0.9878314128329392,6.073910914406922
CAVIN1,2,841,0.32927713761097976,6.073910914406922
NAF1,2,842,0.3296686680956539,6.066697243487199
HAPLN1,2,843,0.3300601985803281,6.059500686851983
EWSR1,12,5062,1.981927313420665,6.054712460311603
ID2,9,3800,1.4878158417618585,6.0491357514665784
HMGCR,23,9712,3.8025440671555706,6.048582105507265
TIMM8A,3,1269,0.49685218505152595,6.038013095763855
HHEX,13,5513,2.158507562008717,6.022679850100752
ACTN1,12,5093,1.9940647584455644,6.017858722579488
MAU2,2,850,0.3328009119730473,6.009598916489673
HDAC7,4,1701,0.6659933544307688,6.006065936527009
PHLPP1,4,1702,0.6663848849154429,6.002537108127171
CRABP2,2,852,0.3335839729423956,5.995491876779604
DMD,16,6817,2.6690633140238393,5.994612385525858
RPS6KB1,37,15780,6.178351048158455,5.988652912661603
PIAS4,2,853,0.33397550342706983,5.988463164145629
EIF3K,4,1706,0.6679510068541397,5.988463164145629
ALOX12,2,854,0.334367033911744,5.981450912196981
NCOA1,4,1708,0.668734067823488,5.981450912196981
CCNH,2,855,0.33475856439641816,5.974455063176868
GSN,8,3423,1.340208849039695,5.969218906241569
FLI1,12,5142,2.013249752194599,5.960512344242966
E2F5,2,857,0.33554162536576654,5.960512344242965
FBXO8,5,2147,0.84061595059545,5.948019421304404
SOCS2,5,2149,0.8413990115647983,5.942483805277131
EIF4B,3,1290,0.5050743252296835,5.939719859321189
MIR92B,2,861,0.33710774730446325,5.932821229983997
NUF2,2,865,0.3386738692431599,5.905386218515863
CDC7,3,1298,0.508206569107077,5.903111416428607
SOX4,8,3462,1.355478537941988,5.9019746724624165
KMT2B,5,2164,0.847271968834911,5.901292836201735
MIR363,2,866,0.33906539972783406,5.898567065838593
GLUL,11,4767,1.866425820441784,5.893617565468685
NOTCH1,49,21296,8.338033201621194,5.876685642181511
EGR3,3,1304,0.5105557520151219,5.875949860831544
PIK3R2,10,4347,1.7019830168786312,5.875499285732944
MIR30A,9,3915,1.5328418474993883,5.871447217260026
CTRL,7,3046,1.1926018563175318,5.869519624608266
EIF2S3,2,871,0.34102305215120493,5.864706175678785
PPM1D,4,1744,0.6828291652717582,5.85798059520209
ERBIN,2,872,0.3414145826358791,5.85798059520209
MIR10A,7,3056,1.1965171611642735,5.850313081334024
MPZ,3,1310,0.512904934923167,5.849037113377353
POTEF,162,70757,27.70352250409048,5.84763183007072
FOXD3,3,1311,0.5132964654078412,5.844575605281718
CLDN7,3,1311,0.5132964654078412,5.844575605281718
NKX2-1,15,6558,2.5676569184932285,5.84190196593804
FTL,3,1312,0.5136879958925153,5.840120898265497
FZD8,2,876,0.3429807045745758,5.831231825360984
SCD,12,5271,2.0637571847175673,5.814637540143679
MKNK1,2,879,0.34415529602859835,5.811330010257362
MIR193B,4,1760,0.689093653026545,5.804726226154798
MFN2,10,4402,1.7235171935357108,5.802088913012519
UHMK1,2,881,0.34493835699794667,5.7981374336165965
AKT1,431,190281,74.50081215428636,5.785171832857699
PIEZO2,2,883,0.34572141796729505,5.785004619497419
EHMT2,7,3093,1.211003789097218,5.780328734741925
VASP,6,2653,1.0387303758405817,5.776282411250911
HPGD,2,885,0.3465044789366434,5.771931162730194
