symbol,num_articles_query,num_articles_global,num_articles_expected,score
WNT9A,8,486,2.1507746812745165,3.7195900015241583
SGPP1,4,243,1.0753873406372583,3.7195900015241583
MAGEA6,7,426,1.885246942845564,3.7130414275778127
GLI1,135,8224,36.39500201399511,3.7093005228599227
NOP58,6,366,1.6197192044166113,3.704345780206436
PKIB,2,122,0.5399064014722038,3.704345780206436
NRAV,2,122,0.5399064014722038,3.704345780206436
C1QTNF6,3,183,0.8098596022083057,3.704345780206436
MPP3,2,122,0.5399064014722038,3.704345780206436
SH2B1,12,732,3.2394384088332226,3.704345780206436
LIN52,2,122,0.5399064014722038,3.704345780206436
WDFY3,7,427,1.8896724051527134,3.704345780206436
MIR466,3,183,0.8098596022083057,3.704345780206436
NUPL2,3,183,0.8098596022083057,3.704345780206436
DNAJB7,12,733,3.243863871140372,3.69929210247082
EPHA2,75,4583,20.281893753664836,3.6978795427546247
SBDS,9,550,2.4340042689320662,3.697610606060606
SUFU,33,2017,8.92615747351996,3.6969995317578364
RPLP2,8,489,2.1640510681959646,3.6967704309626597
CDC25B,26,1591,7.040910530674395,3.692704215843751
GFPT2,5,306,1.3541914659876588,3.692240075042362
MIR634,4,245,1.0842382652515568,3.6892260015117158
AKAP8,4,245,1.0842382652515568,3.6892260015117158
CARD11,28,1715,7.589667856760898,3.6892260015117153
CNTF,49,3002,13.285237846061934,3.688304309472697
DDIT3,358,21940,97.0946430188537,3.6871241179648195
SMARCD3,7,429,1.8985233297670117,3.6870761029094363
EVL,9,552,2.4428551935463645,3.684213466183575
LGALS12,2,123,0.5443318637793529,3.6742291478470346
MIR1244-1,2,123,0.5443318637793529,3.6742291478470346
MOB3B,2,123,0.5443318637793529,3.6742291478470346
NAXE,2,123,0.5443318637793529,3.6742291478470346
CASC1,2,123,0.5443318637793529,3.6742291478470346
PI4K2B,2,123,0.5443318637793529,3.6742291478470346
HEPACAM,4,246,1.0886637275587059,3.6742291478470346
ACVR1C,11,677,2.9960379819400162,3.6715155369549755
TIAM1,34,2093,9.2624926088633,3.670718178761657
RPS12,5,308,1.363042390601957,3.66826449013949
PCCB,5,308,1.363042390601957,3.66826449013949
RHAG,20,1233,5.456595024714979,3.665289417560301
TBPL2,6,370,1.637421053645208,3.664298798798799
ATF2,66,4072,18.02048251471159,3.6624990449683477
LANCL2,4,247,1.0930891898658552,3.6593537261958313
NCKAP1L,4,247,1.0930891898658552,3.6593537261958313
RAB8A,27,1668,7.381671128324885,3.6577083333333333
RALBP1,10,618,2.734935705818213,3.6563930840225334
ASPG,6,371,1.6418465159523574,3.65442198262953
G6PC,43,2659,11.767304274709753,3.6541929227083423
NUFIP2,20,1237,5.474296873943574,3.653437228659541
RPL28,8,495,2.19060384203886,3.6519610924055366
P3H3,8,495,2.19060384203886,3.6519610924055366
CTSD,97,6006,26.579326616738165,3.649452877369544
LFNG,5,310,1.3718933152162553,3.6445982676224618
TMEM176B,4,248,1.0975146521730044,3.6445982676224613
MRPL1,2,124,0.5487573260865022,3.6445982676224613
KIFC3,2,124,0.5487573260865022,3.6445982676224613
ARRDC4,2,124,0.5487573260865022,3.6445982676224613
PKN1,13,806,3.5669226195622645,3.644598267622461
EPB42,31,1924,8.514589478955083,3.640809703934704
SPOP,26,1614,7.142696163738827,3.6400820368075637
MIR411,9,559,2.473833429696409,3.638078413834228
PABPC1,46,2858,12.647971273832445,3.6369469066687405
VEGFA,2596,161327,713.9465576254609,3.6361265031294847
ARL3,6,373,1.650697440566656,3.6348272266904975
FBXO2,15,933,4.128956332570214,3.6328793021317143
UBE2J1,5,311,1.3763187775234047,3.632879302131714
ATP5B,14,871,3.854577669526963,3.6320451162988476
RNF7,10,623,2.7570630173539588,3.6270480351941026
RFK,3,187,0.8275614514369025,3.62510843731432
TRMT10C,3,187,0.8275614514369025,3.62510843731432
PTPN11,153,9537,42.20563402328203,3.6251084373143194
MIR1265,8,499,2.2083056912674563,3.6226868551918656
NEK9,5,312,1.3807442398305538,3.6212354582146253
EPHB3,12,749,3.314671268054759,3.620268506156357
MIR544A,7,437,1.9339270282242056,3.619578142215442
PPP3CA,11,687,3.0402926050115084,3.6180728071594155
EXTL2,2,125,0.5531827883936514,3.6154414814814815
VTRNA1-3,2,125,0.5531827883936514,3.6154414814814815
BCL2L15,2,125,0.5531827883936514,3.6154414814814815
NFE2L1,7,438,1.9383524905313545,3.6113142651784207
SUCNR1,7,438,1.9383524905313545,3.6113142651784207
RPL37,7,438,1.9383524905313545,3.6113142651784207
BRSK2,7,438,1.9383524905313545,3.6113142651784207
MIR338,17,1064,4.708691894806761,3.6103445245057086
MIR1247,5,313,1.3851697021377032,3.609666015856112
UCA1,52,3257,14.413730734384982,3.607671112930554
NDUFA11,3,188,0.8319869137440518,3.6058259456264774
CCT5,6,376,1.6639738274881035,3.6058259456264774
MOCOS,3,188,0.8319869137440518,3.6058259456264774
MXI1,13,815,3.6067517803266074,3.6043511701885933
CTNNA1,16,1004,4.443164156377808,3.6010373321528704
ECSIT,4,251,1.110791039094452,3.6010373321528704
PPME1,4,251,1.110791039094452,3.6010373321528704
RPL35A,5,314,1.3895951644448523,3.598170264213258
RACK1,39,2451,10.846808114822718,3.5955277891110202
UCN,22,1383,6.120414370787359,3.5945278648134757
ATP6V1H,11,692,3.0624199165472543,3.5919306625990153
RHOA,353,22232,98.38687801254127,3.587876830028121
HOXD8,5,315,1.3940206267520017,3.5867475014697234
DSTYK,2,126,0.5576082507008007,3.5867475014697234
PLPP2,3,189,0.836412376051201,3.5867475014697234
MIR1825,8,504,2.2304330028032027,3.5867475014697234
ABI3BP,3,189,0.836412376051201,3.5867475014697234
ANKRD52,2,126,0.5576082507008007,3.5867475014697234
HIST1H2AH,2,126,0.5576082507008007,3.5867475014697234
ZNF503,2,126,0.5576082507008007,3.5867475014697234
PSMD12,4,252,1.1152165014016013,3.5867475014697234
ADGRF1,2,126,0.5576082507008007,3.5867475014697234
SLC16A7,11,694,3.071270841161553,3.581579277404205
WEE1,63,3976,17.595638133225265,3.5804328051643193
CDC25A,60,3789,16.76807668178836,3.57822791120495
ELAVL4,5,316,1.3984460890591508,3.5753970346929207
MIR7-3,14,885,3.916534141827052,3.5745890353630467
IKBKE,53,3351,14.829724191257007,3.573903284812715
CYCS,578,36560,161.79490194937517,3.572424056852257
PPP1R3A,23,1455,6.439047656902102,3.571956790123457
MIR136,19,1202,5.319405693193352,3.5718275867381526
RHD,49,3100,13.718933152162556,3.571706302270012
VANGL1,7,443,1.9604798020671006,3.5705545104924337
POLR2F,3,190,0.8408378383583501,3.567869883040936
TRIM7,3,190,0.8408378383583501,3.567869883040936
MIR1305,3,190,0.8408378383583501,3.567869883040936
TLK2,3,190,0.8408378383583501,3.567869883040936
PHLDB1,3,190,0.8408378383583501,3.567869883040936
CFLAR,97,6144,27.190040415124756,3.5674827443817514
NFKB1,1928,122174,540.6764319136478,3.565903535273614
ABL2,38,2409,10.66093869792245,3.564414079916363
USP28,10,634,2.8057431027326003,3.564118179693889
NTRK2,123,7810,34.56286061883534,3.558733212405748
ASPRV1,12,762,3.372202278047699,3.5585053951589387
NPHP4,6,381,1.6861011390238494,3.5585053951589387
SUCLG2,24,1524,6.744404556095398,3.5585053951589387
SNHG12,10,635,2.810168565039749,3.5585053951589387
DENND2D,2,127,0.5620337130079499,3.5585053951589383
LAS1L,2,127,0.5620337130079499,3.5585053951589383
MIR548A3,2,127,0.5620337130079499,3.5585053951589383
SNORA80E,2,127,0.5620337130079499,3.5585053951589383
MTERF3,2,127,0.5620337130079499,3.5585053951589383
USMG5,2,127,0.5620337130079499,3.5585053951589383
MAP2K3,29,1843,8.156127032075997,3.5556091617933725
JUN,378,24032,106.35271016540985,3.5542112599866846
PXN,74,4706,20.826225617444187,3.5532122507122508
RMDN2,5,318,1.4072970136734493,3.5529102608898206
KLF5,39,2481,10.979571984037193,3.5520510322898473
MIR206,65,4135,18.29928664006199,3.5520510322898473
LHPP,3,191,0.8452633006654994,3.549189936009308
EIF1AX,12,765,3.385478664969147,3.544550472040668
GPRC6A,10,638,2.8234449519611973,3.5417726111691623
GRIN3A,9,575,2.5446408266107965,3.536844927536232
RBFOX3,73,4667,20.65363258746537,3.534487199327032
COPS6,4,256,1.132918350630198,3.5307045717592596
DDI1,2,128,0.566459175315099,3.5307045717592596
GNL1,2,128,0.566459175315099,3.5307045717592596
TSPAN14,2,128,0.566459175315099,3.5307045717592596
HYAL4,2,128,0.566459175315099,3.5307045717592596
LINC00668,2,128,0.566459175315099,3.5307045717592596
PRICKLE2,3,192,0.8496887629726486,3.530704571759259
ELOC,17,1090,4.823753914792641,3.524226214746857
RB1,464,29764,131.71946010998914,3.522638185827273
PLP2,26,1668,7.381671128324885,3.5222376543209877
WNT7A,26,1668,7.381671128324885,3.5222376543209877
ACSL3,11,706,3.124376388847343,3.5207025758052675
INS-IGF2,273,17527,77.56507785740423,3.5196251656174917
RAB35,18,1156,5.115834427064488,3.518487600922722
CENPN,4,257,1.1373438129373472,3.516966421674593
OAZ1,8,514,2.2746876258746944,3.516966421674593
GPD2,8,514,2.2746876258746944,3.516966421674593
MST1,56,3599,15.927238843430013,3.515989215111193
YWHAB,9,579,2.5623426758393935,3.5124107656879677
SYNJ2BP,3,193,0.8541142252797979,3.5124107656879677
GFI1,27,1738,7.691453489825329,3.5103898158803224
SAV1,15,966,4.274996588706138,3.508774729698643
MIR299,10,644,2.849997725804092,3.5087747296986427
SSTR1,12,773,3.4208823634263403,3.5078668966508553
UBE2M,7,451,1.9958835005242943,3.5072187320358053
DOCK5,4,258,1.1417692752444966,3.5033347688774046
SSTR3,10,645,2.8544231881112414,3.5033347688774046
WDR26,2,129,0.5708846376222483,3.5033347688774046
EPC2,4,258,1.1417692752444966,3.5033347688774046
RPL27A,4,258,1.1417692752444966,3.5033347688774046
FPR2,78,5036,22.28662817880343,3.499856477804254
NPR2,36,2325,10.289199864121917,3.4988143369175626
OTUB1,12,775,3.429733288040639,3.4988143369175626
ARID1A,103,6660,29.473578965613747,3.494655335891447
IER2,3,194,0.8585396875869471,3.494305555555555
D2HGDH,3,194,0.8585396875869471,3.494305555555555
NKD2,6,388,1.7170793751738942,3.494305555555555
NDUFA8,3,194,0.8585396875869471,3.494305555555555
CDK7,47,3043,13.46668180065505,3.4900950876936747
MIR1270,4,259,1.1461947375516457,3.48980837980838
MYCBP,4,259,1.1461947375516457,3.48980837980838
IGF2BP1,36,2331,10.315752637964811,3.48980837980838
PLXNA1,8,518,2.2923894751032914,3.48980837980838
CERS6,9,583,2.5800445250679904,3.4883118925100054
KDM3B,5,324,1.4338497875163445,3.487115626428898
STAT5B,56,3630,16.064428174951637,3.485962860932558
PTCH1,93,6031,26.689963174416896,3.484455912968183
MIR3613,9,584,2.5844699873751393,3.482338755707763
HUWE1,19,1234,5.461020487022127,3.479203208475899
SPAAR,3,195,0.8629651498940962,3.47638603988604
EFL1,3,195,0.8629651498940962,3.47638603988604
ALDH5A1,7,455,2.013585349752891,3.47638603988604
CCNA1,24,1560,6.90372119915277,3.47638603988604
BCO2,3,195,0.8629651498940962,3.47638603988604
CADM4,2,130,0.5753100999293975,3.4763860398860396
HIST1H2BM,2,130,0.5753100999293975,3.4763860398860396
YARS2,4,260,1.150620199858795,3.4763860398860396
ZC3H14,2,130,0.5753100999293975,3.4763860398860396
FAM46A,2,130,0.5753100999293975,3.4763860398860396
SIK3,4,260,1.150620199858795,3.4763860398860396
MIR619,4,260,1.150620199858795,3.4763860398860396
TRIM40,2,130,0.5753100999293975,3.4763860398860396
FLNA,56,3648,16.144086496480323,3.4687623862897987
CASC2,12,782,3.460711524190683,3.467495026996306
SYK,126,8212,36.34189646630932,3.467072779672025
DYRK1A,35,2282,10.098904984914501,3.4657222790274935
IQGAP1,28,1828,8.089745097468759,3.4611720966042627
MAFG,10,653,2.889826886568435,3.4604148942204076
RTCA,12,784,3.469562448804982,3.4586493764172332
COX7A2L,3,196,0.8673906122012455,3.4586493764172332
OPRPN,3,196,0.8673906122012455,3.4586493764172332
ARG2,24,1569,6.943550359917113,3.4564450109765597
HGF,399,26093,115.47358798044438,3.4553356051218502
CRAT,5,327,1.4471261744377921,3.455123739947899
MIR1298,2,131,0.5797355622365467,3.449848741871643
MIR1226,2,131,0.5797355622365467,3.449848741871643
PIP5K1B,4,262,1.1594711244730933,3.449848741871643
TCP1,16,1048,4.637884497892373,3.449848741871643
FOXD3,20,1311,5.8017810846726166,3.4472172783004207
MIR449A,22,1443,6.3859421092163124,3.445067246733913
MIR543,11,722,3.1951837857617305,3.442681466092131
MIR665,9,591,2.615448223525184,3.441092780597857
HSF1,69,4531,20.051769713693076,3.441092780597857
TNS2,3,197,0.8718160745083947,3.4410927805978564
TBC1D9,3,197,0.8718160745083947,3.4410927805978564
OSGIN1,3,197,0.8718160745083947,3.4410927805978564
SPHK1,80,5254,23.251378961761958,3.4406561491068532
MYCN,168,11036,48.8394020216987,3.4398455559582777
LZTR1,8,526,2.3277931735604853,3.4367314462751724
MELK,16,1052,4.655586347120971,3.4367314462751724
KISS1,26,1710,7.567540545225151,3.4357265540394195
KSR1,22,1448,6.408069420752058,3.433171296296296
EEF1A1,45,2964,13.117070278390264,3.430644118308592
LYN,85,5605,24.80471623157133,3.426767684276605
MIR4429,2,132,0.5841610245436959,3.423713524130191
MCTS1,3,198,0.8762415368155438,3.423713524130191
HGNC:18790,2,132,0.5841610245436959,3.423713524130191
PLEK2,2,132,0.5841610245436959,3.423713524130191
SLC16A10,8,528,2.3366440981747836,3.423713524130191
INTS3,2,132,0.5841610245436959,3.423713524130191
ST7L,3,198,0.8762415368155438,3.423713524130191
NDRG3,3,198,0.8762415368155438,3.423713524130191
LMO3,4,264,1.1683220490873918,3.423713524130191
ZNF217,14,924,4.089127171805871,3.423713524130191
USP6NL,2,132,0.5841610245436959,3.423713524130191
TRIM3,7,462,2.0445635859029356,3.423713524130191
HADH,10,660,2.92080512271848,3.42371352413019
AATF,8,529,2.341069560481933,3.417241475880417
LIMA1,6,397,1.756908535938237,3.415089560593339
PSME3,10,662,2.9296560473327777,3.4133699787400698
SNAI1,390,25829,114.30526593135698,3.4119162999384844
GHET1,4,265,1.1727475113945411,3.4107938504542274
MIR144,44,2918,12.913499012261399,3.407287208387277
SCFD1,3,199,0.880666999122693,3.4065089335566725
ILF2,9,597,2.642000997368079,3.4065089335566725
CD164,6,398,1.761333998245386,3.4065089335566725
CNN3,6,398,1.761333998245386,3.4065089335566725
LRP6,55,3649,16.14851195878747,3.4058865696334872
GNAQ,58,3851,17.042455344831613,3.403265481789242
HNRNPM,10,664,2.9385069719470764,3.403088743864346
TRIAP1,5,332,1.4692534859735382,3.403088743864346
FUNDC1,13,864,3.8235994333769185,3.3999377357681757
ACAD10,2,133,0.5885864868508451,3.3979713171818435
NRG4,6,399,1.7657594605525353,3.3979713171818435
CEP83,2,133,0.5885864868508451,3.3979713171818435
SH3BGRL3,2,133,0.5885864868508451,3.3979713171818435
MBTD1,2,133,0.5885864868508451,3.3979713171818435
MEX3A,2,133,0.5885864868508451,3.3979713171818435
LATS1,34,2262,10.010395738771516,3.3964691194288896
E2F8,9,599,2.650851921982378,3.395134947134112
OTX1,7,466,2.0622654351315326,3.394325425210618
NLK,13,866,3.8324503579912172,3.3920856855700965
ARCN1,3,200,0.8850924614298422,3.3894763888888892
SHC3,12,800,3.540369845719369,3.3894763888888892
MCM3AP-AS1,4,267,1.1815984360088394,3.385244832847829
OGT,43,2873,12.714353208439684,3.3820045184411702
TOMM20,37,2475,10.953019210194299,3.3780640104751214
MIR381,15,1004,4.443164156377808,3.375972498893316
DLG1,24,1607,7.111717927588782,3.3747120237848303
VCL,127,8505,37.63855692230405,3.3741995013826287
IGF2R,47,3148,13.931355342905716,3.3736846733963954
CNOT9,3,201,0.8895179237369915,3.3726133222775014
FAM129A,3,201,0.8895179237369915,3.3726133222775014
TRIM26,3,201,0.8895179237369915,3.3726133222775014
MIR603,3,201,0.8895179237369915,3.3726133222775014
USP48,3,201,0.8895179237369915,3.3726133222775014
FNBP1L,3,201,0.8895179237369915,3.3726133222775014
SIPA1L2,2,134,0.5930119491579944,3.372613322277501
ANKRD12,2,134,0.5930119491579944,3.372613322277501
RPL22L1,2,134,0.5930119491579944,3.372613322277501
ADGRF5,2,134,0.5930119491579944,3.372613322277501
TEX46,2,134,0.5930119491579944,3.372613322277501
EEA1,43,2882,12.754182369204027,3.371443088647287
UGCG,16,1073,4.7485210555711035,3.3694701598149877
PDHA1,13,872,3.8590031318341125,3.3687456464492014
CPSF3,6,403,1.7834613097811323,3.3642445547284257
TAGLN2,11,739,3.2704166449832672,3.3634858166691726
BICC1,5,336,1.4869553352021352,3.3625757826278657
MIR106B,50,3360,14.86955335202135,3.3625757826278657
CDC42,214,14391,63.6868280621843,3.360192468543869
CHD6,4,269,1.1904493606231379,3.3600757262839047
ARHGAP29,4,269,1.1904493606231379,3.3600757262839047
TUFT1,4,269,1.1904493606231379,3.3600757262839047
NPIPA1,6,404,1.7878867720882814,3.3559172167216724
MIR564,3,202,0.8939433860441407,3.3559172167216724
TRIM65,3,202,0.8939433860441407,3.3559172167216724
BIRC3,84,5659,25.04369119615739,3.3541381476900116
CDK5,78,5255,23.255804424069105,3.354001374352469
SART1,5,337,1.4913807975092843,3.3525978129464775
FLT1,228,15368,68.01050473626908,3.3524232893747468
RAB23,7,472,2.088818208974428,3.3511772206528563
PPP1CC,9,607,2.6862556204395713,3.350388522789676
EIF2AK2,115,7757,34.328311116556435,3.3500045956101774
CHEK2,176,11874,52.54793943508974,3.349322578431556
PCNA,499,33676,149.03186865555685,3.3482771470395445
DHX33,2,135,0.5974374114651436,3.3476310013717416
TECPR2,2,135,0.5974374114651436,3.3476310013717416
FAM83A,4,270,1.1948748229302872,3.3476310013717416
SEC23A,9,608,2.6906810827467207,3.344878015350877
BIRC7,17,1149,5.0848561909144445,3.343260725913032
ILF3,22,1487,6.580662450730877,3.343128471443872
PGGT1B,5,338,1.4958062598164332,3.342678884505808
ALDOC,8,541,2.3941751081677234,3.341443143698227
CDC73,15,1015,4.491844241756449,3.33938560481664
TMEM132D,3,203,0.8983688483512899,3.339385604816639
SLC39A9,3,203,0.8983688483512899,3.339385604816639
ACOT8,3,203,0.8983688483512899,3.339385604816639
PRMT9,3,203,0.8983688483512899,3.339385604816639
CEP55,15,1016,4.496269704063599,3.3360988079615046
UBAP2,4,271,1.1993002852374361,3.3352781194478616
ARHGDIA,20,1356,6.000926888494331,3.3328184748169996
G3BP1,27,1832,8.107446946697355,3.3302715611353713
RPN2,7,475,2.1020945958958754,3.3300118908382066
TEAD4,18,1222,5.407914939336336,3.3284547190398257
GNE,29,1970,8.718160745083946,3.326389687911262
SSSCA1,6,408,1.8055886213168781,3.3230160675381266
PLIN4,5,340,1.5046571844307317,3.3230160675381266
DUSP16,5,340,1.5046571844307317,3.3230160675381266
FARS2,3,204,0.9027943106584391,3.3230160675381266
ATP6V1B1,4,272,1.2037257475445855,3.323016067538126
TOM1L1,2,136,0.6018628737722928,3.323016067538126
UBXN1,2,136,0.6018628737722928,3.323016067538126
LDLRAD3,2,136,0.6018628737722928,3.323016067538126
ST6GALNAC2,4,272,1.2037257475445855,3.323016067538126
SLC17A9,2,136,0.6018628737722928,3.323016067538126
SDHAF1,2,136,0.6018628737722928,3.323016067538126
ZNF207,2,136,0.6018628737722928,3.323016067538126
TPK1,4,272,1.2037257475445855,3.323016067538126
C1QTNF5,4,272,1.2037257475445855,3.323016067538126
SSX4,4,272,1.2037257475445855,3.323016067538126
SLC1A1,16,1089,4.819328452485491,3.319964629459579
NFATC3,15,1021,4.518397015599345,3.3197613994994013
MIR124-3,25,1702,7.5321368467679575,3.319111230796014
MDH1,12,817,3.6156027049409056,3.318948728410173
VPS11,11,749,3.314671268054759,3.318579463976661
NUCKS1,7,477,2.1109455205101737,3.3160495768304994
RAB10,13,886,3.920959604134201,3.315514902600117
MAP4K4,22,1500,6.6381934607238176,3.3141546913580244
FABP5,19,1296,5.735399150065378,3.312759845107453
NLGN3,13,887,3.925385066441351,3.311777005302935
PCK1,21,1435,6.3505384107591185,3.3068062330623307
MIR628,6,410,1.8144395459311766,3.3068062330623307
MIR374B,9,615,2.721659318896765,3.3068062330623307
NUBP1,21,1437,6.359389335373416,3.3022038583468647
SPHK2,23,1575,6.9701031337600075,3.299807701352146
ANXA7,8,548,2.425153344317768,3.2987604758042712
TBC1D14,2,137,0.606288336079442,3.2987604758042712
MIR598,4,274,1.212576672158884,3.2987604758042712
ZBTB7C,2,137,0.606288336079442,3.2987604758042712
FKBP4,17,1165,5.1556635878288315,3.2973446987760293
LARP7,5,343,1.5179335713521795,3.293951787064032
YWHAG,11,755,3.3412240418976547,3.2922066470443956
OGFR,3,206,0.9116452352727376,3.2907537756202805
AP1B1,3,206,0.9116452352727376,3.2907537756202805
MIR495,17,1168,5.168939974750279,3.2888754915017757
MIR608,8,550,2.4340042689320662,3.2867649831649834
TBC1D24,4,275,1.2170021344660331,3.2867649831649834
AHCYL1,4,275,1.2170021344660331,3.2867649831649834
COTL1,4,275,1.2170021344660331,3.2867649831649834
IGFBP3,147,10111,44.74584938758567,3.2852209090209787
RYK,10,688,3.0447180673186574,3.284376345822567
MIR488,7,482,2.13307283204592,3.2816507222990623
BAG3,25,1722,7.620646092910943,3.280561739149137
MKI67,77,5306,23.481503001733714,3.279176805433402
EGF,727,50105,221.73778889971123,3.2786472869936096
GREB1,13,896,3.965214227205694,3.278511388062169
NRAP,2,138,0.6107137983865911,3.2748564143854
IDI1,6,414,1.8321413951597736,3.2748564143854
SRP14,3,207,0.9160706975798868,3.2748564143854
OXGR1,2,138,0.6107137983865911,3.2748564143854
ADAP2,2,138,0.6107137983865911,3.2748564143854
MIR532,14,966,4.274996588706138,3.2748564143854
HKDC1,3,207,0.9160706975798868,3.2748564143854
RPL36,7,483,2.137498294353069,3.2748564143854
DMGDH,2,138,0.6107137983865911,3.2748564143854
KIF3C,2,138,0.6107137983865911,3.2748564143854
RGCC,4,276,1.2214275967731822,3.2748564143854
VPS28,3,207,0.9160706975798868,3.2748564143854
STK4,10,690,3.053568991932956,3.2748564143853995
ACTB,219,15131,66.96167016947471,3.270527742897216
AJUBA,10,691,3.057994454240105,3.270117114219864
SMURF1,23,1590,7.036485068367246,3.268677440018635
HOXA11-AS,7,484,2.1419237566602183,3.268090182124273
RAB31,6,415,1.8365668574669227,3.2669651941097726
CTRL,44,3046,13.479958187576496,3.2641050801293745
SLC39A10,4,277,1.2258530590803316,3.2630338280518787
TEK,302,20918,92.5718205409472,3.262331865520746
BIRC5,60,4157,18.396646810819274,3.2614639296501213
CHAC1,7,485,2.1463492189673676,3.2613518518518516
FOXD1,9,624,2.7614884796611077,3.2591119123931627
IFNA6,3,208,0.920496159887036,3.2591119123931622
DUSP14,3,208,0.920496159887036,3.2591119123931622
L2HGDH,3,208,0.920496159887036,3.2591119123931622
STMN1,62,4299,19.02506245843446,3.2588592092907054
APRT,32,2220,9.82452632187125,3.257154487821154
TRIM59,5,347,1.5356354205807765,3.25598116127655
HSPB8,14,972,4.301549362549033,3.2546412513336387
SDHA,44,3055,13.519787348340842,3.254489058616718
NPR3,17,1181,5.2264709847432185,3.2526727976918495
LINC00336,2,139,0.6151392606937404,3.2512962962962964
TRIM46,2,139,0.6151392606937404,3.2512962962962964
FSIP1,2,139,0.6151392606937404,3.2512962962962964
HEATR3,2,139,0.6151392606937404,3.2512962962962964
COX6C,4,278,1.2302785213874807,3.2512962962962964
RAPGEF3,34,2363,10.457367431793587,3.251296296296296
ATRIP,15,1044,4.620182648663777,3.246624893571733
TSC22D3,13,905,4.005043387970036,3.2459074074074077
NUCB2,11,766,3.3899041272762958,3.2449295280920607
USP46,3,209,0.9249216221941853,3.2435180754917594
CNTNAP1,18,1255,5.55395519547226,3.240933598937583
PPM1D,25,1744,7.718006263668225,3.239178506201155
NCSTN,14,978,4.328102136391929,3.2346741270923274
CUL3,51,3565,15.77677312498694,3.232600202586878
UBA7,24,1679,7.430351213703527,3.2299953676129967
FOXI1,5,350,1.548911807502224,3.2280727513227516
MAST1,3,210,0.9293470845013344,3.228072751322751
RNF6,3,210,0.9293470845013344,3.228072751322751
DOK4,2,140,0.6195647230008896,3.228072751322751
ZDHHC7,2,140,0.6195647230008896,3.228072751322751
NME7,2,140,0.6195647230008896,3.228072751322751
NKAP,2,140,0.6195647230008896,3.228072751322751
GLUL,68,4767,21.09617881818029,3.223332556386888
CRK,34,2385,10.55472760255087,3.221305303206771
BRD4,92,6457,28.575210117262458,3.219573876183757
SEMA6D,5,351,1.553337269809373,3.2188759628574446
PHF2,5,351,1.553337269809373,3.2188759628574446
NEU3,5,351,1.553337269809373,3.2188759628574446
TICRR,4,281,1.2435549083089283,3.2165849479372612
SNHG16,12,843,3.7306647249267852,3.2165849479372612
NPHP3,4,281,1.2435549083089283,3.2165849479372612
AMD1,12,843,3.7306647249267852,3.2165849479372612
FGF13,8,562,2.4871098166178567,3.2165849479372612
EGLN3,27,1898,8.399527458969203,3.2144665437302424
IFT43,10,703,3.111100001925896,3.214297191928771
PSAT1,22,1547,6.84619018915983,3.213466087289617
PLK2,25,1758,7.779962735968314,3.2133830004634896
TACC2,3,211,0.9337725468084836,3.2127738283307004
TESC,3,211,0.9337725468084836,3.2127738283307004
SELENOM,3,211,0.9337725468084836,3.2127738283307004
RAB33B,3,211,0.9337725468084836,3.2127738283307004
OGFOD1,3,211,0.9337725468084836,3.2127738283307004
SWAP70,3,211,0.9337725468084836,3.2127738283307004
AKAP1,15,1055,4.668862734042418,3.2127738283307004
LASP1,11,774,3.4253078257334897,3.2113902048042875
CUL4B,11,774,3.4253078257334897,3.2113902048042875
SIRT2,51,3589,15.88298422035852,3.2109834834834836
IGFBP2,55,3871,17.130964590974596,3.2105606025813986
WNT6,10,704,3.1155254642330448,3.209731428872054
PSMB1,5,352,1.5577627321165224,3.209731428872054
CYTH3,7,493,2.181752917424561,3.208429306588536
MIR618,4,282,1.2479803706160777,3.2051786183346467
STX10,2,141,0.6239901853080388,3.2051786183346467
FAM3D,2,141,0.6239901853080388,3.2051786183346467
ANKRD30A,2,141,0.6239901853080388,3.2051786183346467
E2F1,190,13403,59.31447130272088,3.2032655071694838
PTP4A3,11,776,3.4341587503477884,3.2031134259259257
MIR187,10,706,3.124376388847343,3.2006387052775156
MAN2A1,9,636,2.8145940273468986,3.1976192348008383
PCTP,3,212,0.9381980091156329,3.1976192348008383
KIAA1217,3,212,0.9381980091156329,3.1976192348008383
MAGOHB,3,212,0.9381980091156329,3.1976192348008383
ANXA8,3,212,0.9381980091156329,3.1976192348008383
PSMD10,12,849,3.7572174987696805,3.193852898835231
MIR32,20,1415,6.262029164616134,3.193852898835231
GSTM4,4,283,1.2524058329232268,3.193852898835231
ATRX,72,5095,22.54773045492523,3.193226038599935
MIR625,10,708,3.1332273134616417,3.19159735300272
PCDH9,5,354,1.5666136567308209,3.19159735300272
MIR451A,61,4321,19.122422629191743,3.1899723786503467
CTNS,7,496,2.1950293043460087,3.189023484169654
PCBP1,15,1063,4.704266432499612,3.188594909585032
PEBP1,27,1914,8.470334855883591,3.1875953500522467
GRHL3,11,781,3.4562860618835343,3.1826069379238393
P2RY8,5,355,1.57103911903797,3.1826069379238393
MIR520G,3,213,0.942623471422782,3.1826069379238393
MIR1229,3,213,0.942623471422782,3.1826069379238393
SLC12A8,2,142,0.6284156476151881,3.182606937923839
UQCR11,2,142,0.6284156476151881,3.182606937923839
PRKX,4,284,1.2568312952303762,3.182606937923839
AKAP10,2,142,0.6284156476151881,3.182606937923839
VBP1,2,142,0.6284156476151881,3.182606937923839
S1PR1,53,3769,16.679567435645378,3.177540437094032
